870	0.928779	0.928779	0.928779	0.928779	0.928779	0.928779	0.928779	0.928779
865	0.928704	0.928704	0.928704	0.928704	0.928704	0.928704	0.928704	0.928704
860	0.928424	0.928424	0.928424	0.928424	0.928424	0.928424	0.928424	0.928424
855	0.928174	0.928174	0.928174	0.928174	0.928174	0.928174	0.928174	0.928174
850	0.927628	0.927628	0.927628	0.927628	0.927628	0.927628	0.927628	0.927628
845	0.928776	0.928776	0.928776	0.928776	0.928776	0.928776	0.928776	0.928776
840	0.928857	0.928857	0.928857	0.928857	0.928857	0.928857	0.928857	0.928857
835	0.928772	0.928772	0.928772	0.928772	0.928772	0.928772	0.928772	0.928772
830	0.928632	0.928632	0.928632	0.928632	0.928632	0.928632	0.928632	0.928632
825	0.928646	0.928646	0.928646	0.928646	0.928646	0.928646	0.928646	0.928646
820	0.928422	0.928422	0.928422	0.928422	0.928422	0.928422	0.928422	0.928422
815	0.928253	0.928253	0.928253	0.928253	0.928253	0.928253	0.928253	0.928253
810	0.928007	0.928007	0.928007	0.928007	0.928007	0.928007	0.928007	0.928007
805	0.927856	0.927856	0.927856	0.927856	0.927856	0.927856	0.927856	0.927856
800	0.927725	0.927725	0.927725	0.927725	0.927725	0.927725	0.927725	0.927725
795	0.927775	0.927775	0.927775	0.927775	0.927775	0.927775	0.927775	0.927775
790	0.927556	0.927556	0.927556	0.927556	0.927556	0.927556	0.927556	0.927556
785	0.927731	0.927731	0.927731	0.927731	0.927731	0.927731	0.927731	0.927731
780	0.927814	0.927814	0.927814	0.927814	0.927814	0.927814	0.927814	0.927814
775	0.927785	0.927785	0.927785	0.927785	0.927785	0.927785	0.927785	0.927785
770	0.927909	0.927909	0.927909	0.927909	0.927909	0.927909	0.927909	0.927909
765	0.927859	0.927859	0.927859	0.927859	0.927859	0.927859	0.927859	0.927859
760	0.927863	0.927863	0.927863	0.927863	0.927863	0.927863	0.927863	0.927863
755	0.927936	0.927936	0.927936	0.927936	0.927936	0.927936	0.927936	0.927936
750	0.927816	0.927816	0.927816	0.927816	0.927816	0.927816	0.927816	0.927816
745	0.928166	0.928166	0.928166	0.928166	0.928166	0.928166	0.928166	0.928166
740	0.927986	0.927986	0.927986	0.927986	0.927986	0.927986	0.927986	0.927986
735	0.927958	0.927958	0.927958	0.927958	0.927958	0.927958	0.927958	0.927958
730	0.927692	0.927692	0.927692	0.927692	0.927692	0.927692	0.927692	0.927692
725	0.92781	0.92781	0.92781	0.92781	0.92781	0.92781	0.92781	0.92781
720	0.927607	0.927607	0.927607	0.927607	0.927607	0.927607	0.927607	0.927607
715	0.92766	0.92766	0.92766	0.92766	0.92766	0.92766	0.92766	0.92766
710	0.92766	0.92766	0.92766	0.92766	0.92766	0.92766	0.92766	0.92766
